Wed Mar 12 13:46:48 2025    cnv_purple_profile

         506475981 function calls (494362664 primitive calls) in 691.605 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1014    0.008    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/numeric.py:2489(array_equal)
16880/16496    0.007    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/spines.py:203(_ensure_position_is_set)
     2416    0.007    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/nanops.py:417(_na_for_min_count)
       16    0.000    0.000    0.019    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/layer.py:507(add_group)
       46    0.000    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:3602(difference)
      598    0.003    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colors.py:512(<listcomp>)
     1058    0.002    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:2317(blended_transform_factory)
     4758    0.008    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/astype.py:249(astype_is_view)
        2    0.000    0.000    0.019    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorbar.py:874(set_ticks)
     3138    0.006    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexing.py:974(_is_nested_tuple_indexer)
      928    0.010    0.000    0.019    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/managers.py:1402(_insert_update_mgr_locs)
   117864    0.019    0.000    0.019    0.000 {method 'replace' of 'str' objects}
    63682    0.018    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/artist.py:861(get_in_layout)
       34    0.000    0.000    0.018    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/groupby.py:1971(array_func)
      710    0.008    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:2837(nonsingular)
       24    0.001    0.000    0.018    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_utils/__init__.py:322(_id_var)
    29150    0.018    0.000    0.018    0.000 {built-in method builtins.format}
       34    0.000    0.000    0.018    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/ops.py:812(_cython_operation)
7629/7014    0.018    0.000    0.018    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/__init__.py:37(setup_html)
     3888    0.007    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/algorithms.py:184(_reconstruct_data)
     3412    0.009    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2811(ensure_block_shape)
     2662    0.007    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:273(is_dict_like)
        4    0.000    0.000    0.018    0.005 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/facets/facet.py:471(<listcomp>)
      322    0.003    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorizer.py:91(norm)
     4692    0.007    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/text.py:1108(set_fontsize)
      194    0.001    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:2054(__init__)
     5730    0.012    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/cbook.py:1324(is_math_text)
     2260    0.004    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/series.py:1073(_ixs)
     4116    0.008    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/font_manager.py:811(set_variant)
      110    0.001    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/concat.py:572(_is_uniform_join_units)
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/frontend_context/_configuration.py:28(_setup_html_context)
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/frontend_context/_html_contexts.py:13(_create_html_frontend_context)
      136    0.001    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/geoms/geom.py:151(__deepcopy__)
        2    0.000    0.000    0.018    0.009 /u/ibancarz/git/djerba/src/lib/djerba/plugins/wgts/cnv_purple/purple_tools.py:445(process_centromeres)
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/frontend_context/_html_contexts.py:53(_use_isolated_frame)
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/frontend_context/_html_contexts.py:61(_detect_isolated_frame)
        2    0.000    0.000    0.018    0.009 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/frontend_context/_html_contexts.py:112(_is_IPython_display)
     5389    0.006    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/_dtype.py:334(_name_includes_bit_suffix)
      222    0.018    0.000    0.018    0.000 {built-in method zlib.crc32}
      160    0.001    0.000    0.018    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:2157(__iter__)
      268    0.017    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/missing.py:305(_isna_string_dtype)
    70634    0.017    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:941(get_hatch)
     2378    0.007    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/algorithms.py:1131(take)
      566    0.001    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:220(__init__)
    15062    0.014    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/lines.py:1262(set_markersize)
      210    0.000    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/zipfile.py:935(_update_crc)
     2287    0.004    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/warnings.py:165(simplefilter)
     1826    0.003    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/managers.py:2000(external_values)
      762    0.006    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axis.py:1957(_set_formatter)
      590    0.001    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:373(_finalize)
       14    0.001    0.000    0.017    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/plot/util.py:21(as_annotated_data)
       36    0.000    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:2502(_concat_same_type)
      956    0.003    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexers/utils.py:290(length_of_indexer)
     4210    0.006    0.000    0.017    0.000 {built-in method builtins.sum}
      200    0.000    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/jsonschema/validators.py:460(_validate_reference)
       10    0.000    0.000    0.017    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/plot/geom.py:8157(_geom)
      716    0.007    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:6219(_raise_if_missing)
      194    0.002    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:2114(set_params)
    34116    0.017    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:748(get_clip_path)
        8    0.000    0.000    0.017    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:733(apply_figure)
        4    0.000    0.000    0.017    0.004 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:748(max_xlabels_height)
       36    0.001    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/concat.py:190(union_categoricals)
        4    0.000    0.000    0.017    0.004 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/groupby.py:3337(first)
       76    0.001    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:5455(append)
        8    0.000    0.000    0.017    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:1454(apply_figure)
       30    0.000    0.000    0.017    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:3005(factorize_from_iterable)
        6    0.000    0.000    0.017    0.003 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/pyplot.py:872(figure)
     1822    0.006    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:259(_standardize_fill_value)
        6    0.000    0.000    0.017    0.003 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/apply.py:496(<listcomp>)
       74    0.000    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/reshape/concat.py:777(_concat_indexes)
      160    0.004    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:1851(_internal_get_values)
        1    0.000    0.000    0.017    0.017 /u/ibancarz/git/djerba/src/lib/djerba/core/html_cache.py:27(encode_to_base64)
     6848    0.007    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/frame.py:1643(__len__)
      200    0.001    0.000    0.017    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/referencing/_core.py:653(lookup)
      948    0.004    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2521(slice_block_rows)
      540    0.002    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:240(arithmetic_op)
     3392    0.004    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/text.py:1054(set_fontfamily)
       42    0.000    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axes/_base.py:3632(set_xbound)
       17    0.016    0.001    0.016    0.001 {built-in method io.open_code}
       56    0.001    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/textpath.py:132(get_glyphs_with_font)
      210    0.016    0.000    0.016    0.000 {method 'write' of '_io.BufferedWriter' objects}
        1    0.000    0.000    0.016    0.016 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gzip.py:543(compress)
      840    0.004    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:7664(trim_front)
      276    0.007    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_utils/__init__.py:705(make_line_segments)
      254    0.016    0.000    0.016    0.000 {method 'read' of '_io.BufferedReader' objects}
     3826    0.006    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:253(fill_value)
     5358    0.008    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axes/_base.py:572(<dictcomp>)
    65060    0.016    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:157(open_group)
        7    0.000    0.000    0.016    0.002 /u/ibancarz/git/djerba/src/lib/djerba/util/render_mako.py:21(render_template)
        7    0.000    0.000    0.016    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/template.py:422(render)
        7    0.000    0.000    0.016    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/runtime.py:860(_render)
  490/488    0.001    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:1573(get_matrix)
        1    0.000    0.000    0.016    0.016 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gzip.py:272(write)
     4318    0.009    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/lines.py:1071(set_drawstyle)
        6    0.000    0.000    0.016    0.003 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/pyplot.py:549(new_figure_manager)
       12    0.000    0.000    0.016    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:215(new_meth)
      868    0.003    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/array_algos/putmask.py:101(validate_putmask)
      368    0.003    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:550(validate_categories)
        4    0.000    0.000    0.016    0.004 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:755(<listcomp>)
       12    0.000    0.000    0.016    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:545(from_tuples)
      568    0.001    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axis.py:1917(set_major_formatter)
    77592    0.016    0.000    0.016    0.000 /u/ibancarz/git/djerba/src/lib/djerba/plugins/wgts/cnv_purple/purple_tools.py:426(<lambda>)
      184    0.000    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/scales/scale_continuous.py:289(expand_limits)
     1768    0.003    0.000    0.016    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/generic.py:5598(<genexpr>)
    24/12    0.000    0.000    0.015    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/generic.py:232(aggregate)
      548    0.001    0.000    0.015    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:1712(nonsingular)
      184    0.002    0.000    0.015    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/scales/_expand.py:30(expand_range)
        1    0.015    0.015    0.015    0.015 {method 'compress' of 'zlib.Compress' objects}
        7    0.000    0.000    0.015    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/runtime.py:908(_render_context)
       12    0.000    0.000    0.015    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/generic.py:331(_aggregate_multiple_funcs)
       12    0.000    0.000    0.015    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:474(from_arrays)
    32094    0.015    0.000    0.015    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:1757(<lambda>)
        7    0.000    0.000    0.015    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/runtime.py:923(_exec_template)
    39254    0.015    0.000    0.015    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/multiarray.py:161(concatenate)
